pc1	pc2	localdens	midname
0.360223232336	-1.13644745959	-1.5086614824	PH_17_beesq084.mid
-0.311189674242	0.850254912987	-1.50776974554	PH_18_beesq136.mid
-3.06387278713	-0.357086474807	-1.50309163594	PH_19_lvbop864_1.mid
1.89470003483	-1.43985899137	-1.50260885916	PH_13_bcontra1.mid
-3.86637649065	-0.0310538668545	-1.50142876283	PH_18_be_march.mid
-0.269551000395	0.826103426255	-1.5003366359	PH_18_lvb23a.mid
0.565004641707	0.625496095435	-1.49855376109	PH_18_beesq144.mid
2.17204182544	-1.23068604845	-1.49511085617	PH_19_clock.mid
-4.33901997914	0.84092595694	-1.49325341106	PH_12_besn14-1.mid
-0.948095978966	0.921151347755	-1.48950959181	PH_17_romance.mid
2.32654108467	-0.211236584983	-1.48786622266	PH_17_beesq091.mid
2.31276324567	-0.804716892355	-1.48775415803	PH_11_be-ps-02.mid
1.0122274504	-1.37914961489	-1.4870484727	PH_18_beet_s.mid
0.265147897734	0.673196460984	-1.48702308875	PH_17_bepc4b.mid
1.62149196205	0.190642711621	-1.48478235343	PH_18_beesq146.mid
2.13320858123	-1.20288216795	-1.48325436929	PH_12_cdelune2.mid
1.55740035517	-1.45658615603	-1.48280529029	PH_18_jg_1305.mid
-0.0210522843829	0.724269876229	-1.48122427756	PH_13_jg_b1092.mid
0.365772057022	0.615730072997	-1.48058558566	PH_11_beps1.mid
0.75146142332	0.446107654444	-1.47659748744	PH_19_lvbsext2.mid
-0.985340406932	0.910969825478	-1.47597786886	PH_18_lvb12n3a.mid
1.6403945189	0.166942544924	-1.47463180141	PH_17_beesq033.mid
1.27690106403	-1.42114044803	-1.47422217735	PH_13_be-pv12r.mid
0.780674510443	0.425677363292	-1.47395111773	PH_18_lvb12n2c.mid
1.79507885124	-1.38818625686	-1.47133639779	PH_13_be-pv04r.mid
-0.709165502241	-0.831771890324	-1.47054499603	PH_12_bz_sona.mid
2.21200994654	-0.884875867268	-1.46838040884	PH_13_be-pv06r.mid
-1.65595201113	1.01493496293	-1.46614307738	PH_16_coriolan_1.mid
-0.693297169335	0.828097304585	-1.45906546282	PH_17_beesq053.mid
0.724651935483	0.395277620539	-1.45708505439	PH_18_beesq134.mid
1.27327057705	-1.37558973032	-1.45623023282	PH_12_be-ps-20.mid
-2.20558838338	-0.52263021486	-1.45579729578	PH_19_be123cr.mid
-3.1804030414	-0.283128019558	-1.45217848242	PH_15_besy52.mid
-0.0391560302252	-0.935801136659	-1.45073810599	PH_13_be126n6.mid
2.05340327199	-0.0543066353031	-1.45003247059	PH_17_bestqu2b.mid
0.594013056012	-1.09496435807	-1.44902441758	PH_12_be-ps-25.mid
2.28140447609	-0.420206547472	-1.44692008085	PH_14_op51no1.mid
2.27618690442	-0.402360136651	-1.44593181452	PH_18_lvb30n1c.mid
0.728860755948	-1.13293605036	-1.4450595009	PH_13_baga04.mid
1.45843253952	-1.35842609139	-1.44476859262	PH_11_sk-path.mid
1.83075831469	-1.25659304875	-1.44447892079	PH_18_beesq163.mid
0.225652428035	-0.973615999764	-1.4388741104	PH_14_bev3i7pb.mid
-4.01809073118	1.04981391612	-1.4379050036	PH_12_be27_2_1.mid
-1.5097990966	-0.645949148949	-1.43757293406	PH_19_lvbop862.mid
1.6950990316	-1.28697532105	-1.43744502934	PH_13_be-6baga.mid
0.0304808710275	-0.930079638227	-1.43742199195	PH_13_lbs29_1.mid
-1.12396744796	-0.720060992447	-1.43691820984	PH_13_be-pv19r.mid
2.10112630875	-0.848609392327	-1.43652118439	PH_12_moonl2.mid
1.0451182593	-1.22225732212	-1.43383599837	PH_12_besn14-2.mid
-2.46798138806	-0.449590544947	-1.43070776722	PH_18_bevs7c.mid
1.42981114714	-1.2938597066	-1.42930050344	PH_13_be-pv09r.mid
-0.015609105315	0.560071204001	-1.42736474376	PH_18_jg_1306.mid
2.21530898683	-0.424513346975	-1.42621591311	PH_14_rondoa.mid
2.19807834745	-0.341552499054	-1.42542198485	PH_12_jg_b282.mid
1.72098395768	-1.20127823422	-1.42506384162	PH_18_woo32-2.mid
-4.21360459921	0.262409227719	-1.42284932091	PH_19_beetrio1.mid
1.86870365758	-1.04942222048	-1.41923892572	PH_18_jg_1303.mid
0.154751110758	-0.9236252634	-1.41916082368	PH_13_be-7ba.mid
1.61049776212	0.0770176254388	-1.41784351174	PH_12_beetson2.mid
1.58006062439	0.0828829071015	-1.41572324457	PH_17_beesq022.mid
-0.949863271796	-0.725224839701	-1.41425395904	PH_18_hrn17_1.mid
2.0277919665	-0.140719733847	-1.41411447116	PH_18_jg_1301.mid
-1.95765155698	-0.530719494977	-1.41205122836	PH_19_be123ky.mid
-1.06713790801	-0.701586702921	-1.41189229849	PH_19_be123ad.mid
0.826629737206	0.268827043533	-1.40806098828	PH_11_beeth101.mid
-0.33321510544	0.618526946576	-1.40557396689	PH_18_beesq111.mid
0.748497018226	-1.02182262641	-1.40546442336	PH_17_bzquator.mid
-1.22507114751	-0.663497556728	-1.40401698982	PH_12_beapsnt1.mid
1.57030600219	-1.12410480909	-1.40355890973	PH_18_beesq135.mid
1.95950976223	-0.117487798551	-1.4034856406	PH_17_beesq031.mid
1.54151870219	-1.12727730125	-1.40283283048	PH_13_be-sonat.mid
1.94097449758	-0.830944647799	-1.40215971953	PH_19_lvbsext3.mid
-2.84308404039	1.14684527753	-1.40150997331	PH_16_prometh.mid
-1.74959569934	-0.559743076358	-1.40101612033	PH_13_be126n2.mid
-0.216798064609	-0.828948503965	-1.40035342863	PH_14_be-poro.mid
-1.18786102333	0.871098267781	-1.4003155953	PH_18_lvb12n1c.mid
-0.292799210222	0.585516287919	-1.39639453417	PH_12_beop53n2.mid
-1.00274452214	0.81758563652	-1.39474741607	PH_18_beesq152.mid
1.890357534	-0.0981471622858	-1.39305069976	PH_17_beesq071.mid
-3.15587801671	-0.250872266794	-1.3925704228	PH_15_lvbsym52.mid
0.945094090157	-1.01811445508	-1.3908652906	PH_17_bzquato.mid
-0.179141411237	-0.809913714182	-1.38538429109	PH_12_be-ps-23.mid
1.82577978541	-0.822897476513	-1.38349232097	PH_14_be-ro-ca.mid
1.56568871836	-0.999300873436	-1.3831813485	PH_17_bzquat-1.mid
1.12478353797	-1.01794083021	-1.38284991236	PH_12_bps10-2.mid
-0.279321942718	-0.788481449009	-1.38109211903	PH_12_appa_sk.mid
1.76885789146	-0.854582083448	-1.38030455965	PH_11_son08_3.mid
1.9694625842	-0.601349298901	-1.37828767252	PH_18_beesq133.mid
1.94296646339	-0.193124148459	-1.37722306017	PH_18_beesq124.mid
-0.312892312135	-0.776541283495	-1.37675734672	PH_13_be126n5.mid
1.8284066176	-0.751237681141	-1.37503893975	PH_12_moonlte2.mid
0.959768620631	-0.934202148295	-1.37181766236	PH_13_be-pv17r.mid
1.54179797417	0.0145187607368	-1.37020803148	PH_14_bev5i5pb.mid
1.90565315203	-0.190748771301	-1.36835851015	PH_18_lvb132-1.mid
0.675689226874	-0.863693715344	-1.36823152508	PH_11_be-ps-06.mid
0.68476995058	-0.861124437284	-1.36749792899	PH_17_jg_182_1.mid
-1.30441834785	-0.603587257088	-1.36604994631	PH_16_lvb9_3.mid
1.91870437939	-0.569699959964	-1.36473501402	PH_14_beet_129.mid
0.762467506931	-0.855437483379	-1.36447307686	PH_12_bepthtq3.mid
